,EUR,JPY,GBP,AUD,CHF,CAD,KRW,MXN,INR,BRL,EGP,MUR,KES,NGN,ZAR
23/09/2002,0.9782,123.87,1.5504,1.82913,1.4969,1.5822,1224,10.255,48.39,3.57,4.6325,29.64999,78.84999,128.7,10.651
24/09/2002,0.98185,123.325,1.5588,1.84034,1.4911,1.5867,1218.5,10.2875,48.37,3.775,4.6,29.64999,78.84999,127.75,10.6635
25/09/2002,0.97645,122.855,1.55705,1.83327,1.4993,1.5792,1225,10.225,48.37999,3.6985,4.6325,29.64999,78.89999,128.35,10.5695
26/09/2002,0.977,122.04,1.5582,1.83965,1.50245,1.57455,1223.6,10.145,48.37999,3.757,4.6451,29.7,79,127.2,10.5575
27/09/2002,0.98085,122.495,1.5608,1.83539,1.4951,1.5788,1222.9,10.185,48.34999,3.871,4.6451,29.7,79.04999,126.85,10.5855
30/09/2002,0.98675,121.74,1.5687,1.83582,1.4764,1.5869,1222.7,10.1925,48.34999,3.76,4.6451,29.7,79.04999,126.25,10.523
01/10/2002,0.983,122.57,1.5664,1.84411,1.48755,1.5818,1222.5,10.1175,48.34,3.595,4.62,29.7,79.04999,127.5,10.4305
02/10/2002,0.98665,122.865,1.5699,1.837,1.4782,1.589,1225.4,10.105,48.34,3.658,4.6451,29.71999,79.04999,126.25,10.4385
03/10/2002,0.9884,122.675,1.5709,1.83813,1.478,1.5915,1225.4,10.1745,48.32999,3.69,4.6325,29.7,79.04999,126.75,10.3825
04/10/2002,0.9794,123.25,1.5656,1.8271,1.491,1.5928,1227.4,10.195,48.32999,3.615,4.62,29.7,79.2,126.75,10.4405
07/10/2002,0.98315,124.335,1.56595,1.81809,1.4879,1.5955,1235.7,10.2,48.34,3.665,4.63,29.7,79.39999,127.05,10.5205
08/10/2002,0.97865,124.365,1.55305,1.82431,1.4982,1.597,1242.1,10.145,48.34,3.728,4.6,29.7,79.29999,127.4,10.5125
09/10/2002,0.98965,123.335,1.56475,1.82646,1.47875,1.5968,1245,10.23,48.29999,3.905,4.6325,29.75,79.14999,128,10.4815
10/10/2002,0.98625,123.625,1.5643,1.82258,1.4847,1.5903,1252.8,10.1865,48.32999,3.95,4.6451,29.59999,79.14999,128.5,10.4055
11/10/2002,0.9876,124.07,1.5617,1.82417,1.4821,1.5865,1261,10.1035,48.31,3.81,4.6451,29.59999,79.2,127.45,10.435
14/10/2002,0.98735,124.325,1.55805,1.82956,1.4809,1.5859,1254,10.105,48.31,3.83,4.6,29.59999,79.39999,127.35,10.428
15/10/2002,0.98175,124.675,1.55315,1.82956,1.494,1.5873,1255,10.1005,48.31,3.84,4.64515,29.59999,79.29999,127.15,10.427
16/10/2002,0.98085,124.495,1.55325,1.82705,1.4946,1.5835,1241.9,10.0505,48.35999,3.95,4.64515,29.59999,79.29999,127.5,10.3955
17/10/2002,0.97065,125.095,1.54995,1.81706,1.5119,1.5696,1246,9.978,48.37,3.905,4.6,29.59999,79.29999,127.35,10.311
18/10/2002,0.97195,125.51,1.5459,1.8146,1.5123,1.5735,1251,9.97375,48.39,3.875,4.645,29.59999,79.39999,127.5,10.362
21/10/2002,0.97345,124.915,1.54225,1.80717,1.51105,1.564,1235,9.94365,48.32999,3.937,4.6325,29.59999,79.25,127.4,10.205
22/10/2002,0.9781,125.15,1.5459,1.80618,1.5017,1.568,1242.5,9.977,48.34,3.906,4.6325,29.59999,79.29999,127.3,10.195
23/10/2002,0.97555,124.58,1.54775,1.80748,1.5035,1.565,1231.5,9.9409,48.35999,3.908,4.6325,29.59999,79.39999,127.25,10.1955
24/10/2002,0.97795,124.425,1.55455,1.80148,1.5007,1.5656,1226.9,10.00425,48.37,3.805,4.6325,29.59999,79.39999,127.45,10.144
25/10/2002,0.97585,124.365,1.55075,1.79984,1.5028,1.5688,1226.6,9.98,48.35999,3.73,4.6325,29.59999,79.54999,127.45,10.1145
28/10/2002,0.98475,123.59,1.56,1.7959,1.4881,1.5584,1228.5,10.0715,48.39999,3.801,4.635,29.59999,79.5,127.35,10.045
29/10/2002,0.9834,123.145,1.5568,1.79012,1.49,1.5634,1217,10.1895,48.35999,3.815,4.6,29.64999,79.59999,127.35,10.075
30/10/2002,0.9838,122.945,1.55765,1.80572,1.4885,1.5656,1232.5,10.191,48.35999,3.715,4.64515,29.64999,79.625,127.35,10.0915
31/10/2002,0.99065,122.5,1.5648,1.80586,1.4768,1.5584,1224,10.201,48.34,3.65,4.6325,29.64999,79.5,127.35,10.0105
01/11/2002,0.99685,122.16,1.5638,1.79619,1.4661,1.5583,1225.05,10.19,48.31,3.596,4.6325,29.64999,79.34999,127.15,10.0025
04/11/2002,0.99795,122.215,1.55765,1.78259,1.4659,1.5551,1221.5,10.18,48.31,3.555,4.6325,29.64999,79.2,127.3,9.9
05/11/2002,0.99975,121.86,1.5628,1.77723,1.4631,1.5575,1224,10.1975,48.29999,3.543,4.6325,29.64999,79.25,127.85,9.9255
06/11/2002,1.00255,121.88,1.5635,1.78361,1.45925,1.553,1226.5,10.19,48.31,3.657,4.6325,29.64999,79.34999,128.4,9.88
07/11/2002,1.0094,121.15,1.57985,1.77349,1.4499,1.5565,1209.7,10.255,48.28999,3.585,4.64515,29.62,79.34999,128.3,9.7875
08/11/2002,1.01295,119.785,1.5916,1.76716,1.4434,1.5646,1199.5,10.32,48.23999,3.541,4.64515,29.62,79.34999,128,9.7763
11/11/2002,1.01055,119.615,1.58725,1.785,1.44825,1.5704,1193.1,10.3395,48.23,3.525,4.6325,29.62,79.45,128.15,9.8455
12/11/2002,1.0125,119.7,1.58975,1.78078,1.444,1.5781,1203,10.3,48.25,3.621,4.6375,29.54999,79.45,127.6,9.8385
13/11/2002,1.0081,120.12,1.5863,1.78613,1.4559,1.5755,1194.7,10.2465,48.25,3.657,4.635,29.54999,79.45,127.8,9.8485
14/11/2002,1.0045,120.48,1.5794,1.77661,1.4589,1.575,1204.2,10.2275,48.23999,3.683,4.6325,29.5,79.45,127.85,9.7085
15/11/2002,1.0095,120.495,1.58015,1.77535,1.45175,1.5842,1213.5,10.2275,48.17999,3.69,4.6325,29.5,79.42,127.85,9.595
18/11/2002,1.0086,121.02,1.5816,1.77803,1.45455,1.5898,1211,10.1475,48.17999,3.57,4.6325,29.5,79.45,127.85,9.6085
19/11/2002,1.00325,122.19,1.5808,1.77659,1.4636,1.584,1213,10.166,48.17999,3.524,4.6325,29.45,79.56999,128.05,9.6615
20/11/2002,1.00125,122.67,1.5712,1.7881,1.467,1.5857,1213.75,10.105,48.2,3.515,4.6325,29.45,79.56999,128.05,9.6615
21/11/2002,1.0021,122.65,1.58215,1.77846,1.4669,1.5775,1217,10.1235,48.15999,3.5255,4.6325,29.45,79.64999,127.95,9.6175
22/11/2002,0.997,122.835,1.58015,1.77452,1.4768,1.5782,1217.5,10.1215,48.17,3.555,4.6325,29.45,79.64999,128.2,9.4655
25/11/2002,0.99165,122.13,1.5645,1.78614,1.4859,1.5733,1213.25,10.1125,48.17999,3.5525,4.6325,29.45,79.75,128.35,9.2805
26/11/2002,0.9936,121.61,1.5523,1.78587,1.4836,1.5756,1198.6,10.177,48.18999,3.603,4.6325,29.45,80.06999,128.65,9.2275
27/11/2002,0.9904,122.325,1.5473,1.79601,1.4895,1.5725,1209.5,10.134,48.21999,3.611,4.6325,29.45,80.14999,128.4,9.2625
